"","longitude","latitude"
"906",-122.2416155,47.29611253
"907",-77.4164242,39.00541083
"908",11.58480577,45.53939146
"909",113.2534367,23.11930774
"910",-81.6547488,29.67980176
"911",100.858424,13.6394753
"912",-122.4122892,37.78313268
"913",8.86389,39.9581
"914",-84.35409388,33.7572322
"915",103.8460114,1.2897768
"916",73.51313068,4.17487624
"917",24.84816447,59.44358334
"918",105.2475938,-5.4507934
"919",103.8114146,1.27447004
"920",-0.12848992,51.50717691
"921",1.30249151,52.63794288
"922",106.7031036,10.77879088
"923",98.30613556,8.10796536
"924",-9.3126348,38.68513309
"925",-2.7875,56.34
"926",2.45929625,48.8159954
"927",-0.23027778,51.48833333
"928",73.85541,18.52076
"929",121.0511665,14.55048962
"930",-73.97732918,40.75273198
"931",0.0083,51.44984
"932",4.5296128,7.4923249
"933",4.5392063,7.5218483
"934",28.9734494,40.2172481
"935",-0.51230634,51.40503858
"936",76.03872151,18.18477716
"937",107.4374987,-6.396389
"938",80.65,7.85
"939",-0.13452125,51.5431033
"940",80.61911742,7.25971477
"941",145.5403996,-37.69053857
"942",80.65,7.85
"943",-0.13759877,51.5970034
"944",-73.71169006,40.73022806
"945",-1.41883744,53.33867288
"946",122.2332334,10.6465969
"947",-90.18869823,29.99647017
"948",8.27025643,46.87302596
"949",28.0451654,-26.1798131
"950",27.8599408,-26.1212839
"951",55.36036742,25.248169
"952",-72.6587608,41.5628333
"953",101.9729322,6.01851825
"954",-80.9195931,34.01292711
"955",-114.8492457,32.75854985
"956",-102.20105,31.91907698
"957",-118.2634995,34.07296642
"958",-94.97726454,29.73464082
"959",-77.0367,38.8951
"960",-115.169368,36.022608
"961",-97.78909349,32.73284327
"962",-4.7899642,37.9121266
"963",123.6140802,-10.14577748
"964",28.3071843,-15.3812008
"965",-73.95502521,40.67963506
"966",-80.15753553,32.96508544
"967",-89.57298319,44.527146
"968",-80.1203124,26.4061485
"969",36.82594952,-1.32997193
"970",-0.2593648,5.6533811
"971",36.82594952,-1.32997193
"972",-100.3111257,25.67098087
"973",-1.41034702,53.41014398
"974",-97.15395025,32.73625852
"975",-3.76093331,51.57728944
"976",8.36399265,46.95876425
"977",-121.90268,37.331857
"978",9.40330696,45.23380661
"979",103.8515771,1.32519669
"980",-3.58608878,50.52885843
"981",11.73938043,42.24473918
"982",-73.99563311,40.70269812
"983",80.64202644,7.28716385
"984",80.64202644,7.28716385
"985",80.64202644,7.28716385
"986",121.7281965,17.6175684
"987",123.62483,-10.16021
"988",-3.82944911,40.33347324
"989",145.0294238,-37.8662662
"990",112.7959882,-7.26421113
"991",74.3274008,31.5592417
"992",-2.59591748,51.52540362
"993",80.63183467,7.28925165
"994",-3.17208188,51.48281939
"995",80.59564294,7.27003259
"996",80.59564294,7.27003259
"997",8.76638955,46.15482315
"998",24.82874836,60.17008682
"999",-0.4654504,53.5687893
"1000",-2.0960332,57.1582504
"1001",-158.0271309,21.3837899
"1002",-81.96666667,33.46666667
"1003",-97.6706815,30.3948415
"1004",-122.4147648,37.77919183
"1005",-118.402102,34.071647
"1006",112.73937,-7.26111
"1007",-96.81906472,32.76036697
"1008",120.7000981,27.83657935
"1009",-3.0508652,53.8321649
"1010",-71.553355,-33.02361667
"1011",-122.030212,37.331845
"1012",-88.34788713,41.65729429
"1013",-73.554186,45.512309
"1014",9.22325391,45.49948477
"1015",-81.1581068,35.25347952
"1016",-82.2073887,34.29494041
"1017",-73.931028,40.618925
"1018",-73.76605248,40.76872429
"1019",-5.97818071,37.37256509
"1020",-73.96614167,40.80154167
"1021",-81.209877,34.984191
"1022",-118.4025162,34.06889804
"1023",-2.30704607,53.41301198
"1024",0.15309848,52.20419272
"1025",-81.209877,34.984191
"1026",-81.209877,34.984191
"1027",-111.8599003,33.2718841
"1028",-77.53911468,43.1447232
"1029",-117.2627618,34.15504839
"1030",-95.6549672,29.9419024
"1031",27.8699539,-32.9883698
"1032",2.23820329,48.98749892
"1033",13.03203924,52.40036889
"1034",-74.39108052,40.74555843
"1035",-1.163275,50.81442667
"1036",-86.43328147,36.3662491
"1037",80.67574806,7.07689932
"1038",80.6548801,7.08856452
"1039",-2.25456926,53.47941848
"1040",-1.4159332,54.8950927
"1041",-0.22445435,51.41025253
"1042",-0.21347895,51.41640672
"1043",-97.12019356,32.73059566
"1044",-0.20568584,51.42131662
"1045",35.47418,33.88751
"1046",-0.12361566,51.48397588
"1047",-0.12286375,51.48654619
"1048",80.3395055,6.7972947
"1049",80.5693767,7.16007083
"1050",80.56788338,7.16429192
"1051",80.3395055,6.7972947
"1052",112.7757531,-7.28767011
"1053",-118.3805621,34.0836967
"1054",-75.17020822,38.75291755
"1055",-71.06591931,42.35903855
"1056",-74.01225281,40.70721436
"1057",-73.98882345,40.66623568
"1058",103.2007463,5.2039365
"1059",80.59230124,7.26585906
"1060",80.59230124,7.26585906
"1061",80.60039761,7.26758118
"1062",80.62450657,7.28471569
"1063",80.63867961,7.2933249
"1064",80.62416916,7.28319693
"1065",80.62416916,7.28319693
"1066",80.64202644,7.28716385
"1067",80.64202644,7.28716385
"1068",-110.9553186,32.15949192
"1069",80.63183467,7.28925165
"1070",-0.07340021,51.52366181
"1071",101.6528143,3.18726175
"1072",-97.126318,31.6061871
"1073",-94.75975433,38.92409684
"1074",20.8601787,37.81265913
"1075",-81.74831859,41.44015775
"1076",-1.15027778,52.95333333
"1077",77.21053038,28.56611405
"1078",-117.7511465,34.08346928
"1079",99.20711793,7.93300079
"1080",99.14417855,7.93946659
"1081",103.9034652,1.32980115
"1082",8.69586706,46.17620541
"1083",98.91353711,8.0625939
"1084",112.7959882,-7.26421113
"1085",106.8344619,-6.36383464
"1086",106.8344619,-6.36383464
"1087",-118.5119094,34.37537076
"1088",26.59005192,39.07046794
"1089",77.61006128,12.97361649
"1090",-73.96149935,40.71642822
"1091",121.1261999,14.74879291
"1092",-111.4594496,36.90394183
"1093",-115.1683715,36.11775061
"1094",101.7110125,3.1099389
"1095",98.91714014,8.06392989
"1096",98.91714014,8.06392989
"1097",98.91714014,8.06392989
"1098",121.4455806,31.22505473
"1099",-71.45737666,41.82394845
"1100",-87.37387027,44.83299338
"1101",120.999916,14.5754712
"1102",151.1005555,-34.0340805
